#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_003846783.1	39195	64150	+	100925203	KLHL8	XP_003773009.2	622	PREDICTED: kelch-like protein 8
Un	NW_003846783.1	94012	245030	-	100925988	AFF1	XP_012407494.1	1213	PREDICTED: AF4/FMR2 family member 1
Un	NW_003846783.1	350606	355467	-	100925462	C6H4orf36	XP_003773010.1	118	PREDICTED: uncharacterized protein C4orf36 homolog
Un	NW_003846783.1	384207	437256	+	100926246	SLC10A6	XP_003773013.1	396	PREDICTED: solute carrier family 10 member 6
Un	NW_003846783.1	438046	623661	-	100925725	PTPN13	XP_003773011.1	2502	PREDICTED: tyrosine-protein phosphatase non-receptor type 13
Un	NW_003846784.1	40109	103611	+	100928480	MAPK10	XP_012407499.1	426	PREDICTED: mitogen-activated protein kinase 10
Un	NW_003846784.1	130126	209535	-	100928741	ARHGAP24	XP_003773022.1	723	PREDICTED: rho GTPase-activating protein 24
Un	NW_003846784.1	230757	283032	-	100929259	HELQ	XP_012407503.1	1059	PREDICTED: helicase POLQ-like isoform X2
Un	NW_003846784.1	230757	279049	-	100929259	HELQ	XP_012407502.1	709	PREDICTED: helicase POLQ-like isoform X1
Un	NW_003846784.1	283436	288705	+	100926511	MRPS18C	XP_003773014.2	143	PREDICTED: 28S ribosomal protein S18c, mitochondrial
Un	NW_003846784.1	289708	304080	-	100929517	FAM175A	XP_012407505.1	405	PREDICTED: BRCA1-A complex subunit Abraxas isoform X2
Un	NW_003846784.1	289708	304080	-	100929517	FAM175A	XP_012407504.1	406	PREDICTED: BRCA1-A complex subunit Abraxas isoform X1
Un	NW_003846784.1	324398	378227	+	100926774	AGPAT9	XP_003773015.1	438	PREDICTED: glycerol-3-phosphate acyltransferase 3
Un	NW_003846784.1	1627391	1633360	-	100927029	NKX6-1	XP_003773016.1	379	PREDICTED: homeobox protein Nkx-6.1
Un	NW_003846784.1	1739300	1818099	+	100930290	CDS1	XP_012407495.1	596	PREDICTED: phosphatidate cytidylyltransferase 1
Un	NW_003846784.1	1838025	2131518	-	100930546	WDFY3	XP_012407496.1	3069	PREDICTED: WD repeat and FYVE domain-containing protein 3
Un	NW_003846784.1	2346961	2445440	+	100927283	PRKG2	XP_003773017.1	759	PREDICTED: cGMP-dependent protein kinase 2 isoform X1
Un	NW_003846784.1	2346961	2445440	+	100927283	PRKG2	XP_012407500.1	730	PREDICTED: cGMP-dependent protein kinase 2 isoform X2
Un	NW_003846784.1	2475052	2516695	-	100930811	BMP3	XP_012407497.1	540	PREDICTED: bone morphogenetic protein 3
Un	NW_003846784.1	2849969	3035040	-	100927535	C6H4orf22	XP_012407498.1	119	PREDICTED: uncharacterized protein C4orf22 homolog
Un	NW_003846784.1	3114985	3141849	-	100928224	FGF5	XP_003773020.1	271	PREDICTED: fibroblast growth factor 5
Un	NW_003846784.1	3294437	3298126	-	100931078	PRDM8	XP_003773030.1	733	PREDICTED: PR domain zinc finger protein 8
Un	NW_003846784.1	3488527	3684640	+	100931607	ANTXR2	XP_012407506.1	489	PREDICTED: anthrax toxin receptor 2
Un	NW_003846784.1	3488527	3684640	+	100931607	ANTXR2	XP_012407507.1	489	PREDICTED: anthrax toxin receptor 2
Un	NW_003846787.1	254807	270916	+	100931872	PAQR3	XP_003773032.1	311	PREDICTED: progestin and adipoQ receptor family member 3
Un	NW_003846787.1	280317	394160	-	100932133	BMP2K	XP_012407508.1	1296	PREDICTED: BMP-2-inducible protein kinase, partial
Un	NW_003846788.1	34267	87258	-	100932393	ANXA3	XP_003773034.1	269	PREDICTED: annexin A3
Un	NW_003846788.1	98510	586698	-	100932647	FRAS1	XP_012407510.1	3998	PREDICTED: extracellular matrix protein FRAS1
Un	NW_003846789.1	17742	159505	+	100933169	EGF	XP_012407511.1	1130	PREDICTED: pro-epidermal growth factor
Un	NW_003846789.1	205121	329307	-	100932904	ELOVL6	XP_003773036.1	265	PREDICTED: elongation of very long chain fatty acids protein 6
Un	NW_003846790.1	6635	90102	+	100933858	ENPEP	XP_003773039.1	736	PREDICTED: glutamyl aminopeptidase, partial
Un	NW_003846790.1	164841	182491	-	100933428	PITX2	XP_012407512.1	304	PREDICTED: pituitary homeobox 2 isoform X3
Un	NW_003846790.1	164841	182491	-	100933428	PITX2	XP_003773037.1	317	PREDICTED: pituitary homeobox 2 isoform X2
Un	NW_003846790.1	164841	169940	-	100933428	PITX2	XP_003773038.1	330	PREDICTED: pituitary homeobox 2 isoform X1
Un	NW_003846793.1	22264	47429	+	100934639	AP1AR	XP_012407517.1	235	PREDICTED: AP-1 complex-associated regulatory protein isoform X2
Un	NW_003846793.1	22264	45768	+	100934639	AP1AR	XP_012407516.1	263	PREDICTED: AP-1 complex-associated regulatory protein isoform X1
Un	NW_003846793.1	251369	252235	-	100935159	NEUROG2	XP_003773042.1	288	PREDICTED: neurogenin-2
Un	NW_003846793.1	281310	386434	-	100935421	ZGRF1	XP_012407513.1	2018	PREDICTED: LOW QUALITY PROTEIN: protein ZGRF1
Un	NW_003846793.1	406660	421345	+	100913444	LARP7	XP_012407514.1	591	PREDICTED: la-related protein 7 isoform X1
Un	NW_003846793.1	406660	421345	+	100913444	LARP7	XP_012407515.1	590	PREDICTED: la-related protein 7 isoform X2
Un	NW_003846794.1	109657	286525	+	100913708	ANK2	XP_012407518.1	3880	PREDICTED: ankyrin-2
Un	NW_003846794.1	361157	438429	-	100913975	CAMK2D	XP_012407519.1	304	PREDICTED: calcium/calmodulin-dependent protein kinase type II subunit delta
Un	NW_003846795.1	189158	189979	+	100914231	UGT8	XP_003773047.1	274	PREDICTED: 2-hydroxyacylsphingosine 1-beta-galactosyltransferase, partial
Un	NW_003846797.1	338476	357554	+	105750872	LOC105750872	XP_012407520.1	322	PREDICTED: putative protein arginine N-methyltransferase 9
Un	NW_003846797.1	830606	984968	+	100914494	FAT1	XP_003773048.1	4589	PREDICTED: protocadherin Fat 1
Un	NW_003846798.1	127141	159889	-	100914754	LOC100914754	XP_012407533.1	626	PREDICTED: coagulation factor XI
Un	NW_003846798.1	168520	195980	-	100917450	LOC100917450	XP_003773062.1	569	PREDICTED: plasma kallikrein
Un	NW_003846798.1	203223	238166	-	100917708	LOC100917708	XP_003773063.1	520	PREDICTED: cytochrome P450 4V2
Un	NW_003846798.1	255982	324274	-	100917969	LOC100917969	XP_012407521.1	991	PREDICTED: protein FAM149A
Un	NW_003846798.1	371656	405139	-	100918229	TLR3	XP_012407530.1	437	PREDICTED: toll-like receptor 3 isoform X2
Un	NW_003846798.1	371656	390921	-	100918229	TLR3	XP_012407528.1	904	PREDICTED: toll-like receptor 3 isoform X1
Un	NW_003846798.1	371656	390921	-	100918229	TLR3	XP_012407529.1	904	PREDICTED: toll-like receptor 3 isoform X1
Un	NW_003846798.1	809762	930015	+	100915017	SORBS2	XP_003773052.1	680	PREDICTED: sorbin and SH3 domain-containing protein 2 isoform X3
Un	NW_003846798.1	809762	930015	+	100915017	SORBS2	XP_012407524.1	1190	PREDICTED: sorbin and SH3 domain-containing protein 2 isoform X1
Un	NW_003846798.1	809762	930015	+	100915017	SORBS2	XP_003773054.1	646	PREDICTED: sorbin and SH3 domain-containing protein 2 isoform X4
Un	NW_003846798.1	843015	930015	+	100915017	SORBS2	XP_003773053.2	497	PREDICTED: sorbin and SH3 domain-containing protein 2 isoform X5
Un	NW_003846798.1	843015	930015	+	100915017	SORBS2	XP_003773055.2	1011	PREDICTED: sorbin and SH3 domain-containing protein 2 isoform X2
Un	NW_003846798.1	996042	1041826	+	100916144	PDLIM3	XP_003773057.1	315	PREDICTED: PDZ and LIM domain protein 3 isoform X2
Un	NW_003846798.1	996042	1041826	+	100916144	PDLIM3	XP_003773056.1	363	PREDICTED: PDZ and LIM domain protein 3 isoform X1
Un	NW_003846798.1	996042	1041826	+	100916144	PDLIM3	XP_003773058.1	275	PREDICTED: PDZ and LIM domain protein 3 isoform X3
Un	NW_003846798.1	996042	1041826	+	100916144	PDLIM3	XP_003773059.1	196	PREDICTED: PDZ and LIM domain protein 3 isoform X4
Un	NW_003846798.1	1071746	1083025	+	100918750	CCDC110	XP_012407531.1	826	PREDICTED: coiled-coil domain-containing protein 110
Un	NW_003846798.1	1098139	1129244	-	100916930	C6H4orf47	XP_003773060.1	310	PREDICTED: UPF0602 protein C4orf47 homolog
Un	NW_003846798.1	1154506	1182326	+	100919011	UFSP2	XP_012407534.1	469	PREDICTED: ufm1-specific protease 2
Un	NW_003846798.1	1182874	1186641	-	100919273	ANKRD37	XP_012407522.1	198	PREDICTED: ankyrin repeat domain-containing protein 37
Un	NW_003846798.1	1191242	1228072	+	100919535	LRP2BP	XP_003773070.1	208	PREDICTED: LRP2-binding protein
Un	NW_003846798.1	1235632	1417528	-	100919795	SNX25	XP_012407523.1	577	PREDICTED: sorting nexin-25
Un	NW_003846798.1	1486128	1512053	+	100917194	CFAP97	XP_012407525.1	607	PREDICTED: cilia- and flagella-associated protein 97 isoform X1
Un	NW_003846798.1	1486128	1512053	+	100917194	CFAP97	XP_012407527.1	491	PREDICTED: cilia- and flagella-associated protein 97 isoform X3
Un	NW_003846798.1	1492001	1512053	+	100917194	CFAP97	XP_012407526.1	544	PREDICTED: cilia- and flagella-associated protein 97 isoform X2
Un	NW_003846799.1	4938	7959	-	100920060	SLC25A4	XP_003773072.1	298	PREDICTED: ADP/ATP translocase 1
Un	NW_003846799.1	114047	116433	-	100920322	HELT	XP_012407538.1	241	PREDICTED: hairy and enhancer of split-related protein HELT isoform X2
Un	NW_003846799.1	114047	116433	-	100920322	HELT	XP_003773073.1	242	PREDICTED: hairy and enhancer of split-related protein HELT isoform X1
Un	NW_003846799.1	185800	186304	-	100921721	LOC100921721	XP_012407536.1	168	PREDICTED: LOW QUALITY PROTEIN: AN1-type zinc finger protein 2A-like
Un	NW_003846799.1	360919	423410	+	100920579	ACSL1	XP_012407539.1	724	PREDICTED: long-chain-fatty-acid--CoA ligase 1 isoform X3
Un	NW_003846799.1	360919	423410	+	100920579	ACSL1	XP_003773074.1	698	PREDICTED: long-chain-fatty-acid--CoA ligase 1 isoform X1
Un	NW_003846799.1	360919	423410	+	100920579	ACSL1	XP_003773075.1	698	PREDICTED: long-chain-fatty-acid--CoA ligase 1 isoform X2
Un	NW_003846799.1	439968	470988	+	100921982	CENPU	XP_012407535.1	352	PREDICTED: centromere protein U
Un	NW_003846799.1	456106	456702	+	100921191	LOC100921191	XP_012407540.1	198	PREDICTED: charged multivesicular body protein 1b-like
Un	NW_003846799.1	477202	499593	-	100922241	PRIMPOL	XP_003773078.1	566	PREDICTED: DNA-directed primase/polymerase protein
Un	NW_003846799.1	513009	521438	+	100922500	CASP3	XP_003773079.1	275	PREDICTED: caspase-3
Un	NW_003846799.1	540238	549792	+	100922757	LOC100922757	XP_003773080.1	281	PREDICTED: caspase-3-like
Un	NW_003846800.1	73312	125286	+	100923018	IRF2	XP_003773081.1	349	PREDICTED: interferon regulatory factor 2 isoform X1
Un	NW_003846800.1	73312	125286	+	100923018	IRF2	XP_012407546.1	347	PREDICTED: interferon regulatory factor 2 isoform X2
Un	NW_003846800.1	334853	438832	+	100924853	ENPP6	XP_012407541.1	364	PREDICTED: ectonucleotide pyrophosphatase/phosphodiesterase family member 6
Un	NW_003846800.1	555245	703650	-	100923282	STOX2	XP_003773082.1	919	PREDICTED: storkhead-box protein 2
Un	NW_003846800.1	914826	927988	-	100925115	TRAPPC11	XP_012407542.1	282	PREDICTED: trafficking protein particle complex subunit 11
Un	NW_003846800.1	938302	951561	+	100923539	RWDD4	XP_003773083.1	188	PREDICTED: RWD domain-containing protein 4 isoform X1
Un	NW_003846800.1	938302	951561	+	100923539	RWDD4	XP_012407548.1	187	PREDICTED: RWD domain-containing protein 4 isoform X2
Un	NW_003846800.1	1102749	1105358	-	100925373	ING2	XP_012407545.1	244	PREDICTED: inhibitor of growth protein 2
Un	NW_003846800.1	1171054	1173999	-	100925635	CDKN2AIP	XP_003773092.1	627	PREDICTED: CDKN2A-interacting protein isoform X1
Un	NW_003846800.1	1171054	1173237	-	100925635	CDKN2AIP	XP_012407547.1	533	PREDICTED: CDKN2A-interacting protein isoform X2
Un	NW_003846800.1	1321201	1321857	+	100923805	CLDN24	XP_003773084.1	218	PREDICTED: putative claudin-24
Un	NW_003846800.1	1323521	1324183	+	100926163	CLDN22	XP_003773093.1	220	PREDICTED: claudin-22
Un	NW_003846800.1	1328303	1497785	-	100926424	WWC2	XP_003773094.1	1213	PREDICTED: protein WWC2
Un	NW_003846800.1	1729132	1768371	+	100926685	DCTD	XP_012407543.1	185	PREDICTED: deoxycytidylate deaminase
Un	NW_003846800.1	1875953	2455503	-	100924065	TENM3	XP_012407544.1	2786	PREDICTED: teneurin-3
Un	NW_003846801.1	1500957	1502828	-	100927447	LOC100927447	XP_012407549.1	623	PREDICTED: kelch repeat and BTB domain-containing protein 7-like
Un	NW_003846803.1	242458	257350	+	100930206	AGA	XP_003773103.1	344	PREDICTED: N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase
Un	NW_003846803.1	343076	410581	-	100930463	NEIL3	XP_003773104.1	608	PREDICTED: endonuclease 8-like 3
Un	NW_003846803.1	1157762	1305027	+	100928742	VEGFC	XP_012407552.1	417	PREDICTED: vascular endothelial growth factor C
Un	NW_003846803.1	1655603	1666058	-	100930988	SPCS3	XP_003773105.2	385	PREDICTED: signal peptidase complex subunit 3
Un	NW_003846803.1	1707215	1774553	+	100929260	ASB5	XP_003773099.1	329	PREDICTED: ankyrin repeat and SOCS box protein 5
Un	NW_003846803.1	1797455	1833783	+	100929518	SPATA4	XP_003773100.1	293	PREDICTED: spermatogenesis-associated protein 4 isoform X1
Un	NW_003846803.1	1797455	1833783	+	100929518	SPATA4	XP_012407553.1	210	PREDICTED: spermatogenesis-associated protein 4 isoform X2
Un	NW_003846803.1	1842542	1930150	-	100929767	WDR17	XP_003773101.1	1283	PREDICTED: WD repeat-containing protein 17
Un	NW_003846803.1	2084602	2085750	-	100931255	LOC100931255	XP_003773106.1	382	PREDICTED: perilipin-3-like
Un	NW_003846803.1	2474484	2527812	+	100931519	GPM6A	XP_012407551.1	179	PREDICTED: neuronal membrane glycoprotein M6-a
Un	NW_003846804.1	106026	337120	+	100931781	GLRA3	XP_003773108.2	465	PREDICTED: glycine receptor subunit alpha-3
Un	NW_003846804.1	471173	527941	+	100932040	HPGD	XP_003773109.1	266	PREDICTED: 15-hydroxyprostaglandin dehydrogenase
Un	NW_003846804.1	732725	817586	-	100932552	CEP44	XP_012407560.1	471	PREDICTED: centrosomal protein of 44 kDa isoform X3
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407563.1	444	PREDICTED: centrosomal protein of 44 kDa isoform X6
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407559.1	475	PREDICTED: centrosomal protein of 44 kDa isoform X2
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407561.1	461	PREDICTED: centrosomal protein of 44 kDa isoform X4
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407554.1	492	PREDICTED: centrosomal protein of 44 kDa isoform X1
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407555.1	492	PREDICTED: centrosomal protein of 44 kDa isoform X1
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407556.1	492	PREDICTED: centrosomal protein of 44 kDa isoform X1
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407557.1	492	PREDICTED: centrosomal protein of 44 kDa isoform X1
Un	NW_003846804.1	732725	813004	-	100932552	CEP44	XP_012407558.1	492	PREDICTED: centrosomal protein of 44 kDa isoform X1
Un	NW_003846804.1	732725	804900	-	100932552	CEP44	XP_012407564.1	376	PREDICTED: centrosomal protein of 44 kDa isoform X7
Un	NW_003846804.1	732725	804900	-	100932552	CEP44	XP_012407565.1	376	PREDICTED: centrosomal protein of 44 kDa isoform X7
Un	NW_003846804.1	770015	813004	-	100932552	CEP44	XP_012407562.1	457	PREDICTED: centrosomal protein of 44 kDa isoform X5
Un	NW_003846804.1	831380	868729	+	100932293	FBXO8	XP_003773110.1	319	PREDICTED: F-box only protein 8
Un	NW_003846804.1	831380	868729	+	100932293	FBXO8	XP_012407566.1	319	PREDICTED: F-box only protein 8
Un	NW_003846805.1	812960	815384	+	100932815	HAND2	XP_003773112.1	217	PREDICTED: heart- and neural crest derivatives-expressed protein 2
Un	NW_003846805.1	985276	991947	-	100934024	SAP30	XP_003773116.2	514	PREDICTED: histone deacetylase complex subunit SAP30
Un	NW_003846805.1	1036085	1037310	+	100933342	HMGB2	XP_003773114.1	207	PREDICTED: high mobility group protein B2
Un	NW_003846805.1	1045380	1145469	-	100934808	GALNT7	XP_012407567.1	663	PREDICTED: N-acetylgalactosaminyltransferase 7
Un	NW_003846805.1	1407907	1408983	+	100933758	LOC100933758	XP_012407570.1	358	PREDICTED: N-lysine methyltransferase SETD8-like
Un	NW_003846805.1	1480495	1722690	-	100935070	GALNTL6	XP_012407569.1	434	PREDICTED: polypeptide N-acetylgalactosaminyltransferase-like 6
Un	NW_003846808.1	6747	14241	+	100913356	LOC100913356	XP_012407572.1	486	PREDICTED: probable E3 ubiquitin-protein ligase TRIML1
Un	NW_003846809.1	89791	97254	+	100915703	LOC100915703	XP_003773129.1	430	PREDICTED: probable E3 ubiquitin-protein ligase TRIML1
Un	NW_003846809.1	107355	111644	-	100915962	DNAJC9	XP_012407573.1	318	PREDICTED: LOW QUALITY PROTEIN: dnaJ homolog subfamily C member 9, partial
Un	NW_003846809.1	472611	509858	+	100913887	AADAT	XP_003773123.1	429	PREDICTED: kynurenine/alpha-aminoadipate aminotransferase, mitochondrial isoform X2
Un	NW_003846809.1	472611	509858	+	100913887	AADAT	XP_003773122.1	425	PREDICTED: kynurenine/alpha-aminoadipate aminotransferase, mitochondrial isoform X1
Un	NW_003846809.1	602452	631237	+	100916491	MFAP3L	XP_003773131.1	416	PREDICTED: microfibrillar-associated protein 3-like
Un	NW_003846809.1	852580	870925	+	100914326	C6H4orf27	XP_003773124.1	345	PREDICTED: UPF0609 protein C4orf27 homolog
Un	NW_003846809.1	876142	950449	-	100914591	CLCN3	XP_003773126.1	866	PREDICTED: H(+)/Cl(-) exchange transporter 3 isoform X1
Un	NW_003846809.1	876142	950449	-	100914591	CLCN3	XP_012407579.1	866	PREDICTED: H(+)/Cl(-) exchange transporter 3 isoform X1
Un	NW_003846809.1	876142	939227	-	100914591	CLCN3	XP_003773127.1	839	PREDICTED: H(+)/Cl(-) exchange transporter 3 isoform X2
Un	NW_003846809.1	876210	950449	-	100914591	CLCN3	XP_012407580.1	818	PREDICTED: H(+)/Cl(-) exchange transporter 3 isoform X3
Un	NW_003846809.1	876210	939227	-	100914591	CLCN3	XP_003773125.1	791	PREDICTED: H(+)/Cl(-) exchange transporter 3 isoform X4
Un	NW_003846809.1	1024467	1148909	+	100917015	NEK1	XP_012407574.1	1262	PREDICTED: serine/threonine-protein kinase Nek1
Un	NW_003846809.1	1197619	1391833	+	100917275	SH3RF1	XP_012407575.1	660	PREDICTED: E3 ubiquitin-protein ligase SH3RF1
Un	NW_003846809.1	1485039	1503713	+	100917532	CBR4	XP_012407576.1	209	PREDICTED: carbonyl reductase family member 4
Un	NW_003846809.1	1528673	1981841	-	100915181	PALLD	XP_003773128.1	1187	PREDICTED: palladin
Un	NW_003846809.1	2098367	2197829	+	100917791	LOC100917791	XP_012407578.1	1708	PREDICTED: probable ATP-dependent RNA helicase DDX60
Un	NW_003846809.1	2238297	2323442	+	100918056	LOC100918056	XP_012407577.1	1278	PREDICTED: probable ATP-dependent RNA helicase DDX60
Un	NW_003846809.1	2334404	2406903	-	100918315	ANXA10	XP_003773137.1	352	PREDICTED: annexin A10
Un	NW_003846814.1	10530	19174	+	100919355	SPOCK3	XP_003773138.1	149	PREDICTED: testican-3
Un	NW_003846815.1	472595	762325	-	100919621	TLL1	XP_003773139.1	1013	PREDICTED: tolloid-like protein 1
Un	NW_003846815.1	839327	840295	+	100919885	SLC25A27	XP_003773140.1	322	PREDICTED: mitochondrial uncoupling protein 4
Un	NW_003846816.1	116179	139606	+	100921104	TMEM192	XP_003773142.1	269	PREDICTED: transmembrane protein 192
Un	NW_003846816.1	211020	212990	-	105750878	APELA	XP_012407582.1	54	PREDICTED: apelin receptor early endogenous ligand
Un	NW_003846816.1	1850059	1970859	+	100920840	MARCH1	XP_012407583.1	272	PREDICTED: E3 ubiquitin-protein ligase MARCH1
Un	NW_003846816.1	1976643	2052468	-	100921629	TMA16	XP_003773143.1	205	PREDICTED: translation machinery-associated protein 16
Un	NW_003846817.1	121843	124041	-	100922405	NPY5R	XP_003773144.1	453	PREDICTED: neuropeptide Y receptor type 5
Un	NW_003846817.1	148062	149326	+	100922666	NPY1R	XP_012407585.1	380	PREDICTED: neuropeptide Y receptor type 1
Un	NW_003846817.1	285697	298214	+	100923190	NAF1	XP_012407586.1	410	PREDICTED: H/ACA ribonucleoprotein complex non-core subunit NAF1
Un	NW_003846818.1	67712	385896	+	100923453	FSTL5	XP_003773148.1	670	PREDICTED: follistatin-related protein 5, partial
Un	NW_003846820.1	481029	772328	-	100923893	RAPGEF2	XP_012407599.1	1647	PREDICTED: rap guanine nucleotide exchange factor 2 isoform X5
Un	NW_003846820.1	481029	772328	-	100923893	RAPGEF2	XP_012407595.1	1688	PREDICTED: rap guanine nucleotide exchange factor 2 isoform X2
Un	NW_003846820.1	481029	772328	-	100923893	RAPGEF2	XP_012407598.1	1653	PREDICTED: rap guanine nucleotide exchange factor 2 isoform X4
Un	NW_003846820.1	481029	772328	-	100923893	RAPGEF2	XP_012407596.1	1678	PREDICTED: rap guanine nucleotide exchange factor 2 isoform X3
Un	NW_003846820.1	481029	772328	-	100923893	RAPGEF2	XP_012407594.1	1694	PREDICTED: rap guanine nucleotide exchange factor 2 isoform X1
Un	NW_003846820.1	852769	1020921	+	105750882	C6H4orf45	XP_012407593.1	190	PREDICTED: uncharacterized protein C4orf45 homolog
Un	NW_003846820.1	1014692	1057748	-	100926072	FNIP2	XP_012407592.1	841	PREDICTED: folliculin-interacting protein 2
Un	NW_003846820.1	1196660	1220194	-	100924331	ETFDH	XP_003773150.1	619	PREDICTED: electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
Un	NW_003846820.1	1220856	1224423	+	100926329	C6H4orf46	XP_003773156.1	88	PREDICTED: renal cancer differentiation gene 1 protein
Un	NW_003846820.1	1240748	1298605	-	100926592	RXFP1	XP_012407600.1	628	PREDICTED: relaxin receptor 1
Un	NW_003846820.1	1272376	1274025	-	105750883	LOC105750883	XP_012407601.1	549	PREDICTED: E3 ubiquitin-protein ligase RNF168-like
Un	NW_003846820.1	1686466	1761204	-	100924774	TMEM144	XP_012407587.1	416	PREDICTED: LOW QUALITY PROTEIN: transmembrane protein 144
Un	NW_003846820.1	1780361	1823403	+	100925033	FAM198B	XP_003773152.1	512	PREDICTED: protein FAM198B
Un	NW_003846820.1	1915228	1916340	+	100925287	LOC100925287	XP_012407588.1	370	PREDICTED: endophilin-A2-like isoform X1
Un	NW_003846820.1	1915228	1916340	+	100925287	LOC100925287	XP_012407589.1	350	PREDICTED: endophilin-A2-like isoform X2
Un	NW_003846820.1	1915228	1916340	+	100925287	LOC100925287	XP_012407591.1	306	PREDICTED: endophilin-A2-like isoform X4
Un	NW_003846820.1	1915228	1916340	+	100925287	LOC100925287	XP_012407590.1	326	PREDICTED: endophilin-A2-like isoform X3
Un	NW_003846822.1	31153	120627	-	100927884	GRIA2	XP_003773160.1	901	PREDICTED: glutamate receptor 2
Un	NW_003846822.1	268213	370158	-	100927629	GLRB	XP_003773159.2	501	PREDICTED: glycine receptor subunit beta
Un	NW_003846823.1	683	221625	+	100928148	PDGFC	XP_003773161.1	345	PREDICTED: platelet-derived growth factor C
Un	NW_003846825.1	369972	431274	+	100928401	CTSO	XP_003773162.2	400	PREDICTED: LOW QUALITY PROTEIN: cathepsin O
Un	NW_003846826.1	3341	8085	-	100931166	LOC100931166	XP_012407602.1	464	PREDICTED: probable E3 ubiquitin-protein ligase TRIML1
Un	NW_003846826.1	18357	55913	-	100931427	GUCY1B3	XP_012407606.1	551	PREDICTED: guanylate cyclase soluble subunit beta-1
Un	NW_003846826.1	109116	151818	-	100928661	GUCY1A3	XP_003773163.1	690	PREDICTED: guanylate cyclase soluble subunit alpha-3
Un	NW_003846826.1	558835	609809	+	100928918	MAP9	XP_012407609.1	670	PREDICTED: microtubule-associated protein 9 isoform X1
Un	NW_003846826.1	558835	609809	+	100928918	MAP9	XP_012407612.1	652	PREDICTED: microtubule-associated protein 9 isoform X4
Un	NW_003846826.1	558835	609809	+	100928918	MAP9	XP_012407611.1	654	PREDICTED: microtubule-associated protein 9 isoform X3
Un	NW_003846826.1	558835	609809	+	100928918	MAP9	XP_012407613.1	636	PREDICTED: microtubule-associated protein 9 isoform X5
Un	NW_003846826.1	558835	609809	+	100928918	MAP9	XP_012407610.1	657	PREDICTED: microtubule-associated protein 9 isoform X2
Un	NW_003846826.1	757620	758768	-	100929172	NPY2R	XP_003773165.1	382	PREDICTED: neuropeptide Y receptor type 2
Un	NW_003846826.1	1063933	1113101	-	100929430	RBM46	XP_012407607.1	582	PREDICTED: probable RNA-binding protein 46
Un	NW_003846826.1	1192553	1197082	-	100931949	LRAT	XP_003773174.1	247	PREDICTED: lecithin retinol acyltransferase
Un	NW_003846826.1	1192553	1197082	-	100931949	LRAT	XP_012407608.1	247	PREDICTED: lecithin retinol acyltransferase
Un	NW_003846826.1	1208444	1342512	-	100932208	LOC100932208	XP_012407603.1	721	PREDICTED: uncharacterized protein LOC100932208
Un	NW_003846826.1	1365990	1374112	+	100929683	FGG	XP_012407604.1	439	PREDICTED: fibrinogen gamma chain
Un	NW_003846826.1	1395608	1405500	+	100929947	FGA	XP_003773168.1	819	PREDICTED: fibrinogen alpha chain
Un	NW_003846826.1	1418093	1430449	-	100930207	FGB	XP_003773169.1	489	PREDICTED: fibrinogen beta chain
Un	NW_003846826.1	1455444	1475379	+	100930464	PLRG1	XP_003773170.1	516	PREDICTED: pleiotropic regulator 1
Un	NW_003846826.1	1574457	1891374	+	100932466	DCHS2	XP_012407605.1	3404	PREDICTED: protocadherin-23
Un	NW_003846827.1	237709	249830	+	100932723	SFRP2	XP_003773177.2	284	PREDICTED: secreted frizzled-related protein 2
Un	NW_003846827.1	312808	315159	-	100932981	TLR2	XP_003773178.1	783	PREDICTED: toll-like receptor 2
Un	NW_003846827.1	347139	486417	-	100933506	KIAA0922	XP_012407614.1	1582	PREDICTED: transmembrane protein 131-like
Un	NW_003846827.1	579070	643116	-	100933759	MND1	XP_012407615.1	170	PREDICTED: meiotic nuclear division protein 1 homolog
Un	NW_003846827.1	673263	724564	-	100933246	TRIM2	XP_003773179.1	744	PREDICTED: tripartite motif-containing protein 2 isoform X1
Un	NW_003846827.1	673263	724564	-	100933246	TRIM2	XP_012407616.1	744	PREDICTED: tripartite motif-containing protein 2 isoform X1
Un	NW_003846827.1	675152	724564	-	100933246	TRIM2	XP_012407617.1	617	PREDICTED: tripartite motif-containing protein 2 isoform X2
Un	NW_003846828.1	111853	152382	-	100934286	FHDC1	XP_012407620.1	1150	PREDICTED: FH2 domain-containing protein 1
Un	NW_003846828.1	197879	313538	-	100934025	ARFIP1	XP_012407618.1	351	PREDICTED: arfaptin-1
Un	NW_003846828.1	357558	359093	+	100934545	TIGD4	XP_003773183.1	511	PREDICTED: tigger transposable element-derived protein 4
Un	NW_003846828.1	426926	531177	+	105750885	TMEM154	XP_012407619.1	236	PREDICTED: transmembrane protein 154
